date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2017-06-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,16.75,1.0657
2017-06-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,21.65,1.3775
2017-06-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,28.5,1.8134
2017-06-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,5.5,0.3499
2017-06-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,4.5,0.2863
2017-07-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,7.59,0.4829
2017-07-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,4.5,0.2863
2017-07-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,7.8,0.4963
2017-07-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,6.93,0.4409
2017-07-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.71,0.1088
2017-07-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,146.0,9.2895
2017-07-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,34.0,2.1633
2017-07-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,24.75,1.5748
2017-07-15,,,National Average,,,milk and dairy,Cheese (picon),168 G,actual,Retail,EGP,7.02,0.4467
2017-07-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,14.5,0.9226
2017-07-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,90.0,5.7264
2017-07-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,27.15,1.7275
2017-07-15,,,National Average,,,oil and fats,Oil (mixed),L,actual,Retail,EGP,20.5,1.3043
2017-07-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,23.5,1.4952
2017-07-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,16.75,1.0657
2017-07-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,21.65,1.3775
2017-07-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,28.5,1.8134
2017-07-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,5.0,0.3181
2017-07-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,4.5,0.2863
2017-08-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,7.59,0.4829
2017-08-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,5.1,0.3245
2017-08-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,7.8,0.4963
2017-08-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,6.93,0.4409
2017-08-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.71,0.1088
2017-08-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,150.0,9.544
2017-08-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,33.0,2.0997
2017-08-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,24.75,1.5748
2017-08-15,,,National Average,,,milk and dairy,Cheese (picon),168 G,actual,Retail,EGP,7.02,0.4467
2017-08-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,14.5,0.9226
2017-08-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,97.0,6.1718
2017-08-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,27.15,1.7275
2017-08-15,,,National Average,,,oil and fats,Oil (mixed),L,actual,Retail,EGP,20.5,1.3043
2017-08-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,23.5,1.4952
2017-08-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,16.75,1.0657
2017-08-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,21.65,1.3775
2017-08-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,28.5,1.8134
2017-08-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,5.0,0.3181
2017-08-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,5.5,0.3499
2017-09-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,7.59,0.4829
2017-09-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,4.75,0.3022
2017-09-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,7.8,0.4963
2017-09-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,6.93,0.4409
2017-09-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.71,0.1088
2017-09-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,150.0,9.544
2017-09-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,31.0,1.9724
2017-09-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,24.75,1.5748
2017-09-15,,,National Average,,,milk and dairy,Cheese (picon),168 G,actual,Retail,EGP,7.02,0.4467
2017-09-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,14.5,0.9226
2017-09-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,97.0,6.1718
2017-09-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,27.15,1.7275
2017-09-15,,,National Average,,,oil and fats,Oil (mixed),L,actual,Retail,EGP,20.5,1.3043
2017-09-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,23.5,1.4952
2017-09-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,16.75,1.0657
2017-09-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,21.65,1.3775
2017-09-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,28.5,1.8134
2017-09-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,5.35,0.3404
2017-09-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,6.5,0.4136
2017-10-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,7.59,0.4829
2017-10-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,5.25,0.334
2017-10-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,7.8,0.4963
2017-10-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,6.93,0.4409
2017-10-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.66,0.1056
2017-10-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,150.0,9.544
2017-10-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,29.0,1.8452
2017-10-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,26.0,1.6543
2017-10-15,,,National Average,,,milk and dairy,Cheese (picon),168 G,actual,Retail,EGP,8.0,0.509
2017-10-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,14.0,0.8908
2017-10-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,97.0,6.1718
2017-10-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,27.15,1.7275
2017-10-15,,,National Average,,,oil and fats,Oil (mixed),L,actual,Retail,EGP,20.5,1.3043
2017-10-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,23.5,1.4952
2017-10-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,17.75,1.1294
2017-10-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,21.65,1.3775
2017-10-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,28.5,1.8134
2017-10-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,5.35,0.3404
2017-10-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,7.0,0.4454
2017-11-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,7.59,0.4829
2017-11-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,5.25,0.334
2017-11-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,7.8,0.4963
2017-11-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,6.93,0.4409
2017-11-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.61,0.1024
2017-11-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,150.0,9.544
2017-11-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,28.0,1.7815
2017-11-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,27.0,1.7179
2017-11-15,,,National Average,,,milk and dairy,Cheese (picon),168 G,actual,Retail,EGP,8.0,0.509
2017-11-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,14.0,0.8908
2017-11-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,97.0,6.1718
2017-11-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,27.15,1.7275
2017-11-15,,,National Average,,,oil and fats,Oil (mixed),L,actual,Retail,EGP,20.5,1.3043
2017-11-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,23.5,1.4952
2017-11-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,17.75,1.1294
2017-11-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,21.65,1.3775
2017-11-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,28.5,1.8134
2017-11-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,5.35,0.3404
2017-11-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,6.0,0.3818
2017-12-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,7.59,0.4829
2017-12-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,4.75,0.3022
2017-12-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,7.8,0.4963
2017-12-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,6.93,0.4409
2017-12-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.61,0.1024
2017-12-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,148.0,9.4168
2017-12-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,27.0,1.7179
2017-12-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,27.0,1.7179
2017-12-15,,,National Average,,,milk and dairy,Cheese (picon),168 G,actual,Retail,EGP,8.0,0.509
2017-12-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,14.0,0.8908
2017-12-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,97.0,6.1718
2017-12-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,27.15,1.7275
2017-12-15,,,National Average,,,oil and fats,Oil (mixed),L,actual,Retail,EGP,20.5,1.3043
2017-12-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,23.5,1.4952
2017-12-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,17.75,1.1294
2017-12-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,20.65,1.3139
2017-12-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,28.5,1.8134
2017-12-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,6.25,0.3977
2017-12-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,4.75,0.3022
2018-01-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,7.59,0.4829
2018-01-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,4.25,0.2704
2018-01-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,7.8,0.4963
2018-01-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,6.93,0.4409
2018-01-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.66,0.1056
2018-01-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,148.0,9.4168
2018-01-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,27.0,1.7179
2018-01-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,27.0,1.7179
2018-01-15,,,National Average,,,milk and dairy,Cheese (picon),168 G,actual,Retail,EGP,8.0,0.509
2018-01-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,14.0,0.8908
2018-01-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,97.0,6.1718
2018-01-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,27.15,1.7275
2018-01-15,,,National Average,,,oil and fats,Oil (mixed),L,actual,Retail,EGP,20.5,1.3043
2018-01-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,23.5,1.4952
2018-01-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,17.75,1.1294
2018-01-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,20.65,1.3139
2018-01-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,28.5,1.8134
2018-01-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,6.25,0.3977
2018-01-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,4.0,0.2545
2018-02-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,7.59,0.4829
2018-02-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,4.25,0.2704
2018-02-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,8.35,0.5313
2018-02-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,6.93,0.4409
2018-02-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.66,0.1056
2018-02-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,148.0,9.4168
2018-02-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,28.0,1.7815
2018-02-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,27.0,1.7179
2018-02-15,,,National Average,,,milk and dairy,Cheese (picon),168 G,actual,Retail,EGP,8.0,0.509
2018-02-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,14.0,0.8908
2018-02-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,97.0,6.1718
2018-02-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,27.15,1.7275
2018-02-15,,,National Average,,,oil and fats,Oil (mixed),L,actual,Retail,EGP,20.5,1.3043
2018-02-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,23.5,1.4952
2018-02-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,17.75,1.1294
2018-02-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,20.65,1.3139
2018-02-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,28.5,1.8134
2018-02-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,6.75,0.4295
2018-02-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,3.5,0.2227
2018-03-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,7.59,0.4829
2018-03-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,4.5,0.2863
2018-03-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,8.35,0.5313
2018-03-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,6.93,0.4409
2018-03-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.66,0.1056
2018-03-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,148.0,9.4168
2018-03-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,30.0,1.9088
2018-03-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,27.0,1.7179
2018-03-15,,,National Average,,,milk and dairy,Cheese (picon),168 G,actual,Retail,EGP,8.0,0.509
2018-03-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,14.0,0.8908
2018-03-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,97.0,6.1718
2018-03-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,27.15,1.7275
2018-03-15,,,National Average,,,oil and fats,Oil (mixed),L,actual,Retail,EGP,20.5,1.3043
2018-03-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,23.5,1.4952
2018-03-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,17.75,1.1294
2018-03-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,20.65,1.3139
2018-03-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,28.5,1.8134
2018-03-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,6.75,0.4295
2018-03-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,4.5,0.2863
2018-04-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,7.59,0.4829
2018-04-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,5.0,0.3181
2018-04-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,8.55,0.544
2018-04-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,6.93,0.4409
2018-04-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.59,0.1012
2018-04-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,148.0,9.4168
2018-04-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,33.0,2.0997
2018-04-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,27.0,1.7179
2018-04-15,,,National Average,,,milk and dairy,Cheese (picon),168 G,actual,Retail,EGP,8.0,0.509
2018-04-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,14.0,0.8908
2018-04-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,97.0,6.1718
2018-04-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,27.15,1.7275
2018-04-15,,,National Average,,,oil and fats,Oil (mixed),L,actual,Retail,EGP,20.5,1.3043
2018-04-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,23.5,1.4952
2018-04-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,17.75,1.1294
2018-04-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,20.65,1.3139
2018-04-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,11.0,0.6999
2018-04-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,5.0,0.3181
2018-04-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,6.5,0.4136
2018-05-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,7.59,0.4829
2018-05-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,5.5,0.3499
2018-05-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.55,0.6076
2018-05-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,6.93,0.4409
2018-05-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.59,0.1012
2018-05-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,148.0,9.4168
2018-05-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,35.0,2.2269
2018-05-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,27.0,1.7179
2018-05-15,,,National Average,,,milk and dairy,Cheese (picon),168 G,actual,Retail,EGP,8.0,0.509
2018-05-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,14.0,0.8908
2018-05-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,97.0,6.1718
2018-05-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,27.15,1.7275
